person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income,income_to_loan_ratio,credit_history_years_per_age,employment_length_to_age_ratio,loan_to_income_percent
33.0,55000,3,1.0,1,2,10725,13.16,0,0.2,0,6,0.195,5.128205128205129,0.18181818181818182,0.030303030303030304,19.5
34.0,37000,2,14.5,1,0,5000,7.9,0,0.14,0,10,0.13513513513513514,7.4,0.29411764705882354,0.5,13.513513513513514
32.0,31000,0,14.5,0,0,3000,7.51,1,0.1,0,7,0.0967741935483871,10.333333333333334,0.21875,0.5,9.67741935483871
27.0,37000,2,3.0,3,1,5000,9.91,0,0.14,0,6,0.13513513513513514,7.4,0.2222222222222222,0.1111111111111111,13.513513513513514
28.0,37000,0,6.0,3,0,18250,7.49,0,0.44000000000000006,0,10,0.49324324324324326,2.0273972602739727,0.35714285714285715,0.21428571428571427,49.32432432432432
30.0,26500,3,14.0,0,2,10625,14.27,1,0.4,0,9,0.4009433962264151,2.4941176470588236,0.3,0.4666666666666667,40.09433962264151
27.0,37000,2,5.0,2,1,8000,10.99,0,0.22,0,10,0.21621621621621623,4.625,0.37037037037037035,0.18518518518518517,21.62162162162162
27.0,27900,3,3.0,3,0,10625,7.9,1,0.38,0,5,0.38082437275985664,2.6258823529411766,0.18518518518518517,0.1111111111111111,38.08243727598566
32.0,37000,0,3.0,4,1,3000,11.49,0,0.08,0,7,0.08108108108108109,12.333333333333334,0.21875,0.09375,8.108108108108109
28.0,37000,0,4.0,1,0,10000,7.49,0,0.27,0,6,0.2702702702702703,3.7,0.21428571428571427,0.14285714285714285,27.027027027027028
34.0,37000,0,7.0,0,1,4400,10.99,0,0.12,0,5,0.11891891891891893,8.409090909090908,0.14705882352941177,0.20588235294117646,11.891891891891893
35.0,31000,0,2.0,4,1,8875,11.99,1,0.29,0,7,0.2862903225806452,3.492957746478873,0.2,0.05714285714285714,28.62903225806452
27.0,33000,3,4.0,3,0,10625,6.62,1,0.32,0,5,0.32196969696969696,3.1058823529411765,0.18518518518518517,0.14814814814814814,32.196969696969695
28.0,37000,0,12.0,4,1,1000,10.99,0,0.03,0,6,0.02702702702702703,37.0,0.21428571428571427,0.42857142857142855,2.7027027027027026
31.0,34000,3,14.5,4,2,10625,14.79,1,0.31,1,6,0.3125,3.2,0.1935483870967742,0.4838709677419355,31.25
29.0,35000,3,1.0,0,0,10625,7.9,0,0.3,0,8,0.30357142857142855,3.2941176470588234,0.27586206896551724,0.034482758620689655,30.357142857142854
33.0,31000,0,2.0,4,1,13000,10.74,1,0.42,0,6,0.41935483870967744,2.3846153846153846,0.18181818181818182,0.06060606060606061,41.935483870967744
35.0,39000,3,5.0,4,1,10625,10.99,0,0.27,0,9,0.2724358974358974,3.6705882352941175,0.2571428571428571,0.14285714285714285,27.24358974358974
29.0,37000,2,2.0,1,0,2800,7.66,0,0.08,0,5,0.07567567567567568,13.214285714285714,0.1724137931034483,0.06896551724137931,7.567567567567568
34.0,35000,3,3.0,3,2,10600,15.96,0,0.3,0,10,0.3028571428571429,3.30188679245283,0.29411764705882354,0.08823529411764706,30.28571428571429
33.0,65600,3,4.0,4,2,10600,12.99,0,0.16,0,7,0.16158536585365854,6.188679245283019,0.21212121212121213,0.12121212121212122,16.158536585365855
33.0,35000,3,12.0,3,0,10550,10.99,0,0.3,0,10,0.30142857142857143,3.3175355450236967,0.30303030303030304,0.36363636363636365,30.142857142857142
29.0,49668,3,4.0,0,0,10525,7.9,0,0.21,0,6,0.21190706289764033,4.719049881235154,0.20689655172413793,0.13793103448275862,21.190706289764034
29.0,37000,0,5.0,2,1,4800,10.36,0,0.13,0,7,0.12972972972972974,7.708333333333333,0.2413793103448276,0.1724137931034483,12.972972972972974
33.0,37000,0,2.0,4,1,13000,10.36,0,0.35,0,7,0.35135135135135137,2.8461538461538463,0.21212121212121213,0.06060606060606061,35.13513513513514
35.0,31000,0,2.0,0,3,5000,14.46,1,0.16,1,5,0.16129032258064516,6.2,0.14285714285714285,0.05714285714285714,16.129032258064516
32.0,37000,0,11.0,2,1,12000,11.86,0,0.32,0,9,0.32432432432432434,3.0833333333333335,0.28125,0.34375,32.432432432432435
30.0,31000,0,3.0,1,0,13000,7.88,1,0.42,0,8,0.41935483870967744,2.3846153846153846,0.26666666666666666,0.1,41.935483870967744
34.0,38000,3,3.0,3,2,10500,13.49,0,0.28,0,5,0.27631578947368424,3.619047619047619,0.14705882352941177,0.08823529411764706,27.631578947368425
33.0,38400,3,6.0,3,1,10500,11.99,0,0.27,0,8,0.2734375,3.657142857142857,0.24242424242424243,0.18181818181818182,27.34375
28.0,40000,3,6.0,1,2,10500,14.27,0,0.26,0,10,0.2625,3.8095238095238093,0.35714285714285715,0.21428571428571427,26.25
31.0,50000,3,3.0,4,0,10500,6.17,0,0.21,0,8,0.21,4.761904761904762,0.25806451612903225,0.0967741935483871,21.0
30.0,44000,3,0.0,4,3,10500,15.58,1,0.24,1,10,0.23863636363636365,4.190476190476191,0.3333333333333333,0.0,23.863636363636363
33.0,53796,3,1.0,0,1,10500,11.14,0,0.2,0,6,0.19518179790318982,5.123428571428572,0.18181818181818182,0.030303030303030304,19.51817979031898
31.0,37000,0,12.0,0,2,22000,12.73,0,0.44000000000000006,1,7,0.5945945945945946,1.6818181818181819,0.22580645161290322,0.3870967741935484,59.45945945945946
28.0,60000,3,10.0,2,2,10500,15.27,0,0.17,1,6,0.175,5.714285714285714,0.21428571428571427,0.35714285714285715,17.5
34.0,62100,3,1.0,1,1,10500,11.26,0,0.17,0,5,0.16908212560386474,5.914285714285715,0.14705882352941177,0.029411764705882353,16.908212560386474
31.0,66000,3,11.0,2,1,10500,12.69,0,0.16,0,10,0.1590909090909091,6.285714285714286,0.3225806451612903,0.3548387096774194,15.909090909090908
28.0,75000,3,0.0,3,1,10500,9.63,0,0.14,0,10,0.14,7.142857142857143,0.35714285714285715,0.0,14.000000000000002
27.0,75600,3,11.0,2,1,10500,12.69,0,0.14,0,5,0.1388888888888889,7.2,0.18518518518518517,0.4074074074074074,13.88888888888889
31.0,140250,3,7.0,5,3,10500,15.7,0,0.03,0,6,0.02985507493623809,33.49514285714286,0.1935483870967742,0.22580645161290322,2.985507493623809
34.0,55500,3,2.0,4,0,10450,7.51,0,0.19,0,10,0.18828828828828828,5.311004784688995,0.29411764705882354,0.058823529411764705,18.82882882882883
29.0,20688,3,4.0,4,0,10400,8.49,1,0.44000000000000006,0,9,0.502706883217324,1.9892307692307691,0.3103448275862069,0.13793103448275862,50.27068832173241
27.0,30456,3,0.0,5,0,10400,6.91,1,0.34,0,6,0.3414762280010507,2.9284615384615384,0.2222222222222222,0.0,34.14762280010507
29.0,31400,3,3.0,3,1,10400,10.71,1,0.33,0,7,0.33121019108280253,3.019230769230769,0.2413793103448276,0.10344827586206896,33.12101910828025
32.0,32004,3,10.0,0,2,10400,15.27,1,0.32,0,9,0.3249593800774903,3.0773076923076923,0.28125,0.3125,32.49593800774903
28.0,39000,3,2.0,1,1,10400,10.37,0,0.27,0,10,0.26666666666666666,3.75,0.35714285714285715,0.07142857142857142,26.666666666666668
30.0,31000,0,3.0,5,3,12000,14.42,1,0.39,0,5,0.3870967741935484,2.5833333333333335,0.16666666666666666,0.1,38.70967741935484
27.0,45000,3,12.0,0,2,10400,14.65,0,0.23,0,9,0.2311111111111111,4.326923076923077,0.3333333333333333,0.4444444444444444,23.11111111111111
30.0,37017,0,3.0,4,0,9000,6.54,0,0.24,0,7,0.24313153415998054,4.113,0.23333333333333334,0.1,24.313153415998055
27.0,51600,3,1.0,4,5,10400,18.25,1,0.2,1,6,0.20155038759689922,4.961538461538462,0.2222222222222222,0.037037037037037035,20.155038759689923
27.0,62000,3,9.0,1,2,10400,13.49,0,0.17,1,10,0.16774193548387098,5.961538461538462,0.37037037037037035,0.3333333333333333,16.7741935483871
29.0,31100,0,9.0,0,4,3000,16.82,1,0.1,1,5,0.09646302250803858,10.366666666666667,0.1724137931034483,0.3103448275862069,9.646302250803858
28.0,65000,3,9.0,4,0,10400,5.42,0,0.16,0,8,0.16,6.25,0.2857142857142857,0.32142857142857145,16.0
27.0,80400,3,11.0,1,1,10400,11.86,0,0.13,0,6,0.12935323383084577,7.730769230769231,0.2222222222222222,0.4074074074074074,12.935323383084576
27.0,35000,3,5.0,3,2,10375,14.27,0,0.3,0,5,0.29642857142857143,3.3734939759036147,0.18518518518518517,0.18518518518518517,29.642857142857142
29.0,32400,3,5.0,5,0,10275,6.62,1,0.32,0,8,0.31712962962962965,3.153284671532847,0.27586206896551724,0.1724137931034483,31.712962962962965
30.0,37200,0,0.0,3,2,6600,13.49,0,0.18,0,9,0.1774193548387097,5.636363636363637,0.3,0.0,17.741935483870968
33.0,37200,0,3.0,1,0,3000,6.92,0,0.08,0,5,0.08064516129032258,12.4,0.15151515151515152,0.09090909090909091,8.064516129032258
29.0,75000,3,1.0,5,2,10250,12.23,0,0.14,1,10,0.13666666666666666,7.317073170731708,0.3448275862068966,0.034482758620689655,13.666666666666666
28.0,50000,3,4.0,1,2,10225,10.99,0,0.2,1,7,0.2045,4.88997555012225,0.25,0.14285714285714285,20.45
29.0,30000,3,4.0,5,4,10200,17.99,1,0.34,1,10,0.34,2.9411764705882355,0.3448275862068966,0.13793103448275862,34.0
28.0,45000,3,6.0,3,3,3600,16.29,0,0.08,0,7,0.08,12.5,0.25,0.21428571428571427,8.0
27.0,45000,3,6.0,5,1,3600,12.42,0,0.08,0,8,0.08,12.5,0.2962962962962963,0.2222222222222222,8.0
28.0,37290,0,7.0,4,0,5500,5.42,0,0.15,0,5,0.14749262536873156,6.78,0.17857142857142858,0.25,14.749262536873156
33.0,48000,3,4.0,0,1,3600,11.99,0,0.07,0,10,0.075,13.333333333333334,0.30303030303030304,0.12121212121212122,7.5
32.0,48000,3,14.5,0,0,3600,6.92,0,0.07,0,5,0.075,13.333333333333334,0.15625,0.46875,7.5
35.0,37400,0,3.0,5,3,10750,15.95,0,0.29,0,5,0.2874331550802139,3.4790697674418603,0.14285714285714285,0.08571428571428572,28.74331550802139
29.0,50000,3,9.0,3,2,3600,15.27,0,0.07,1,10,0.072,13.88888888888889,0.3448275862068966,0.3103448275862069,7.199999999999999
34.0,50000,3,0.0,4,1,3600,11.99,0,0.07,0,7,0.072,13.88888888888889,0.20588235294117646,0.0,7.199999999999999
33.0,50000,3,5.0,1,2,3600,13.8,0,0.07,0,5,0.072,13.88888888888889,0.15151515151515152,0.15151515151515152,7.199999999999999
29.0,52000,3,4.0,4,1,3600,11.71,0,0.07,0,8,0.06923076923076923,14.444444444444445,0.27586206896551724,0.13793103448275862,6.923076923076923
33.0,53000,3,4.0,0,1,3600,9.25,0,0.07,0,5,0.06792452830188679,14.722222222222221,0.15151515151515152,0.12121212121212122,6.7924528301886795
29.0,54996,3,8.0,0,0,3600,9.63,0,0.07,0,5,0.065459306131355,15.276666666666667,0.1724137931034483,0.27586206896551724,6.545930613135501
33.0,55000,3,5.0,4,0,3600,6.99,0,0.07,0,6,0.06545454545454546,15.277777777777779,0.18181818181818182,0.15151515151515152,6.545454545454546
34.0,37500,0,14.0,3,1,12000,10.99,0,0.32,0,7,0.32,3.125,0.20588235294117646,0.4117647058823529,32.0
31.0,55000,3,2.0,1,0,3600,7.51,0,0.07,0,7,0.06545454545454546,15.277777777777779,0.22580645161290322,0.06451612903225806,6.545454545454546
28.0,49000,3,2.0,5,2,3600,13.98,1,0.07,1,9,0.07346938775510205,13.61111111111111,0.32142857142857145,0.07142857142857142,7.346938775510205
28.0,60000,3,3.0,1,1,3600,9.63,0,0.06,0,5,0.06,16.666666666666668,0.17857142857142858,0.10714285714285714,6.0
30.0,60000,3,1.0,0,0,3600,8.59,0,0.06,0,9,0.06,16.666666666666668,0.3,0.03333333333333333,6.0
28.0,60000,3,1.0,0,1,3600,12.21,0,0.06,0,10,0.06,16.666666666666668,0.35714285714285715,0.03571428571428571,6.0
33.0,37500,0,3.0,1,3,6500,15.33,0,0.17,1,7,0.17333333333333334,5.769230769230769,0.21212121212121213,0.09090909090909091,17.333333333333336
30.0,69000,3,4.0,3,2,3600,13.99,0,0.05,0,10,0.05217391304347826,19.166666666666668,0.3333333333333333,0.13333333333333333,5.217391304347826
27.0,64000,3,3.0,4,0,3600,7.49,1,0.06,0,5,0.05625,17.77777777777778,0.18518518518518517,0.1111111111111111,5.625
27.0,70000,3,9.0,3,2,3600,14.79,0,0.05,1,10,0.05142857142857143,19.444444444444443,0.37037037037037035,0.3333333333333333,5.142857142857142
28.0,37584,2,2.0,3,1,20000,11.48,0,0.44000000000000006,0,5,0.5321413367390379,1.8792,0.17857142857142858,0.07142857142857142,53.21413367390379
33.0,74400,3,14.5,0,2,3600,15.27,0,0.05,0,9,0.04838709677419355,20.666666666666668,0.2727272727272727,0.45454545454545453,4.838709677419355
28.0,37620,0,5.0,1,1,4000,11.71,0,0.11,0,8,0.1063264221158958,9.405,0.2857142857142857,0.17857142857142858,10.63264221158958
28.0,82300,3,3.0,5,0,3600,9.63,0,0.04,0,8,0.04374240583232078,22.86111111111111,0.2857142857142857,0.10714285714285714,4.374240583232078
35.0,31732,0,0.0,0,2,8000,13.92,1,0.25,0,5,0.25211143325349805,3.9665,0.14285714285714285,0.0,25.211143325349806
35.0,85000,3,1.0,0,0,3600,7.51,0,0.04,0,6,0.042352941176470586,23.61111111111111,0.17142857142857143,0.02857142857142857,4.235294117647059
31.0,62050,3,0.0,3,3,3600,15.95,1,0.05,0,9,0.05801772763900081,17.23611111111111,0.2903225806451613,0.0,5.801772763900081
30.0,90000,3,14.0,1,3,3600,14.91,0,0.04,0,6,0.04,25.0,0.2,0.4666666666666667,4.0
34.0,31800,0,4.0,4,0,1700,10.99,1,0.05,0,9,0.05345911949685535,18.705882352941178,0.2647058823529412,0.11764705882352941,5.345911949685535
29.0,82438,3,14.0,4,1,3600,10.99,1,0.04,0,9,0.04366918168805648,22.899444444444445,0.3103448275862069,0.4827586206896552,4.366918168805648
27.0,106000,3,11.0,1,2,3600,14.27,0,0.03,0,5,0.033962264150943396,29.444444444444443,0.18518518518518517,0.4074074074074074,3.3962264150943398
30.0,110000,3,0.0,0,1,3600,10.71,0,0.03,0,8,0.03272727272727273,30.555555555555557,0.26666666666666666,0.0,3.272727272727273
33.0,102000,3,2.0,3,3,3600,10.99,1,0.03,1,6,0.03529411764705882,28.333333333333332,0.18181818181818182,0.06060606060606061,3.5294117647058822
31.0,140250,3,8.0,5,2,3600,15.23,0,0.02,0,7,0.0225,44.44444444444444,0.22580645161290322,0.25806451612903225,2.25
33.0,20000,3,5.0,1,0,3625,6.99,0,0.18,0,9,0.18125,5.517241379310345,0.2727272727272727,0.15151515151515152,18.125
27.0,54000,3,2.0,1,0,3625,7.9,0,0.07,0,6,0.06712962962962964,14.89655172413793,0.2222222222222222,0.07407407407407407,6.712962962962964
32.0,65000,3,3.0,4,0,3625,6.03,0,0.06,0,8,0.05576923076923077,17.93103448275862,0.25,0.09375,5.5769230769230775
31.0,110000,3,2.0,4,0,3650,9.63,0,0.03,0,6,0.03318181818181818,30.136986301369863,0.1935483870967742,0.06451612903225806,3.318181818181818
35.0,19200,3,2.0,5,0,3675,8.49,1,0.19,0,7,0.19140625,5.224489795918367,0.2,0.05714285714285714,19.140625
32.0,25000,3,9.0,0,1,3700,9.91,0,0.15,0,6,0.148,6.756756756756757,0.1875,0.28125,14.799999999999999
28.0,25200,3,2.0,1,1,3700,9.62,0,0.15,0,8,0.14682539682539683,6.8108108108108105,0.2857142857142857,0.07142857142857142,14.682539682539684
31.0,29000,3,4.0,4,1,3700,9.91,1,0.13,0,7,0.12758620689655173,7.837837837837838,0.22580645161290322,0.12903225806451613,12.758620689655173
28.0,40000,3,1.0,4,2,3700,15.96,0,0.09,0,8,0.0925,10.81081081081081,0.2857142857142857,0.03571428571428571,9.25
31.0,38000,2,5.0,5,1,14000,9.91,0,0.37,0,5,0.3684210526315789,2.7142857142857144,0.16129032258064516,0.16129032258064516,36.84210526315789
30.0,38000,0,14.0,4,0,6000,6.62,0,0.16,0,5,0.15789473684210525,6.333333333333333,0.16666666666666666,0.4666666666666667,15.789473684210526
35.0,62217,3,14.5,1,0,3700,10.99,0,0.06,0,8,0.05946927688573862,16.815405405405407,0.22857142857142856,0.42857142857142855,5.9469276885738624
34.0,38000,0,12.0,0,1,12775,9.91,0,0.34,0,5,0.3361842105263158,2.974559686888454,0.14705882352941177,0.35294117647058826,33.61842105263158
27.0,70000,3,4.0,2,1,3700,10.99,1,0.05,0,5,0.05285714285714286,18.91891891891892,0.18518518518518517,0.14814814814814814,5.285714285714286
28.0,94000,3,3.0,1,0,3700,7.9,0,0.04,0,9,0.039361702127659576,25.405405405405407,0.32142857142857145,0.10714285714285714,3.9361702127659575
34.0,25200,3,0.0,4,2,3750,12.99,0,0.15,1,6,0.1488095238095238,6.72,0.17647058823529413,0.0,14.880952380952381
30.0,38000,2,14.0,3,1,12600,10.99,0,0.33,0,8,0.33157894736842103,3.015873015873016,0.26666666666666666,0.4666666666666667,33.1578947368421
32.0,50000,3,0.0,2,0,3775,6.17,0,0.08,0,8,0.0755,13.245033112582782,0.25,0.0,7.55
32.0,13200,3,2.0,4,0,3800,7.29,1,0.29,0,9,0.2878787878787879,3.473684210526316,0.28125,0.0625,28.78787878787879
35.0,38000,0,5.0,2,0,5000,6.62,0,0.13,0,7,0.13157894736842105,7.6,0.2,0.14285714285714285,13.157894736842104
32.0,38000,2,2.0,5,2,4000,14.65,0,0.11,0,9,0.10526315789473684,9.5,0.28125,0.0625,10.526315789473683
28.0,38000,0,6.0,5,1,10200,10.99,0,0.27,0,10,0.26842105263157895,3.7254901960784315,0.35714285714285715,0.21428571428571427,26.842105263157894
28.0,38000,2,13.0,5,0,6425,5.42,0,0.17,0,8,0.16907894736842105,5.914396887159533,0.2857142857142857,0.4642857142857143,16.907894736842106
32.0,68000,3,9.0,5,3,3800,16.89,0,0.06,1,8,0.05588235294117647,17.894736842105264,0.25,0.28125,5.588235294117648
35.0,38000,0,10.0,5,0,9600,7.49,0,0.25,0,9,0.25263157894736843,3.9583333333333335,0.2571428571428571,0.2857142857142857,25.263157894736842
27.0,38000,2,4.0,3,0,6500,5.42,0,0.17,0,6,0.17105263157894737,5.846153846153846,0.2222222222222222,0.14814814814814814,17.105263157894736
31.0,38000,2,14.5,5,1,10400,11.49,0,0.27,0,10,0.2736842105263158,3.6538461538461537,0.3225806451612903,0.4838709677419355,27.368421052631582
28.0,29950,3,4.0,1,2,3825,14.27,0,0.13,0,8,0.12771285475792987,7.830065359477124,0.2857142857142857,0.14285714285714285,12.771285475792988
32.0,38000,0,8.0,2,2,8000,13.49,0,0.21,1,6,0.21052631578947367,4.75,0.1875,0.25,21.052631578947366
33.0,38000,2,4.0,3,1,10000,10.99,0,0.26,0,10,0.2631578947368421,3.8,0.30303030303030304,0.12121212121212122,26.31578947368421
31.0,49000,3,2.0,3,1,3850,9.62,0,0.08,0,6,0.07857142857142857,12.727272727272727,0.1935483870967742,0.06451612903225806,7.857142857142857
28.0,20292,3,3.0,5,1,3900,12.53,0,0.19,0,9,0.192193968066233,5.203076923076923,0.32142857142857145,0.10714285714285714,19.2193968066233
31.0,20400,3,0.0,3,2,3900,14.79,0,0.19,1,6,0.19117647058823528,5.230769230769231,0.1935483870967742,0.0,19.11764705882353
32.0,38000,0,14.5,5,1,10000,10.37,0,0.26,0,6,0.2631578947368421,3.8,0.1875,0.5,26.31578947368421
28.0,30000,3,4.0,5,1,3900,11.99,0,0.13,0,8,0.13,7.6923076923076925,0.2857142857142857,0.14285714285714285,13.0
31.0,37584,3,0.0,1,1,3900,10.99,0,0.1,0,8,0.10376756066411238,9.636923076923077,0.25806451612903225,0.0,10.376756066411238
35.0,38000,0,1.0,3,1,2400,10.37,0,0.06,0,5,0.06315789473684211,15.833333333333334,0.14285714285714285,0.02857142857142857,6.315789473684211
28.0,55000,3,2.0,3,1,3900,11.99,0,0.07,0,10,0.07090909090909091,14.102564102564102,0.35714285714285715,0.07142857142857142,7.090909090909091
29.0,27000,3,10.0,2,3,3975,12.17,1,0.15,0,5,0.14722222222222223,6.7924528301886795,0.1724137931034483,0.3448275862068966,14.722222222222223
27.0,12000,3,0.0,5,2,4000,14.22,1,0.33,1,7,0.3333333333333333,3.0,0.25925925925925924,0.0,33.33333333333333
27.0,32000,0,3.0,2,1,4500,9.99,1,0.14,0,8,0.140625,7.111111111111111,0.2962962962962963,0.1111111111111111,14.0625
29.0,38000,0,3.0,1,3,6000,15.21,0,0.16,1,9,0.15789473684210525,6.333333333333333,0.3103448275862069,0.10344827586206896,15.789473684210526
31.0,38000,2,1.0,4,3,13750,15.21,0,0.36,0,5,0.3618421052631579,2.7636363636363637,0.16129032258064516,0.03225806451612903,36.18421052631579
28.0,14400,3,2.0,3,2,4000,13.11,1,0.28,1,8,0.2777777777777778,3.6,0.2857142857142857,0.07142857142857142,27.77777777777778
31.0,15000,3,2.0,5,1,4000,11.49,1,0.27,0,6,0.26666666666666666,3.75,0.1935483870967742,0.06451612903225806,26.666666666666668
28.0,38000,0,5.0,5,0,8400,7.51,0,0.22,0,7,0.22105263157894736,4.523809523809524,0.25,0.17857142857142858,22.105263157894736
29.0,38000,0,8.0,1,0,3600,7.14,0,0.09,0,9,0.09473684210526316,10.555555555555555,0.3103448275862069,0.27586206896551724,9.473684210526317
30.0,15000,3,2.0,2,3,4000,13.67,1,0.27,1,7,0.26666666666666666,3.75,0.23333333333333334,0.06666666666666667,26.666666666666668
31.0,38000,0,2.0,3,1,2000,11.36,0,0.05,0,8,0.05263157894736842,19.0,0.25806451612903225,0.06451612903225806,5.263157894736842
30.0,16500,3,0.0,5,2,4000,14.22,1,0.24,1,7,0.24242424242424243,4.125,0.23333333333333334,0.0,24.242424242424242
31.0,17000,3,2.0,3,3,4000,14.59,1,0.24,1,9,0.23529411764705882,4.25,0.2903225806451613,0.06451612903225806,23.52941176470588
27.0,17000,3,2.0,5,3,4000,14.42,1,0.24,0,8,0.23529411764705882,4.25,0.2962962962962963,0.07407407407407407,23.52941176470588
35.0,38000,0,2.0,3,1,15000,10.99,0,0.39,0,5,0.39473684210526316,2.533333333333333,0.14285714285714285,0.05714285714285714,39.473684210526315
35.0,32000,0,1.0,0,3,10750,14.96,1,0.34,1,5,0.3359375,2.9767441860465116,0.14285714285714285,0.02857142857142857,33.59375
32.0,18000,3,0.0,1,3,4000,15.2,1,0.22,0,10,0.2222222222222222,4.5,0.3125,0.0,22.22222222222222
28.0,18000,3,4.0,5,1,4000,11.12,1,0.22,0,8,0.2222222222222222,4.5,0.2857142857142857,0.14285714285714285,22.22222222222222
31.0,18000,3,6.0,1,2,4000,12.84,1,0.22,0,5,0.2222222222222222,4.5,0.16129032258064516,0.1935483870967742,22.22222222222222
29.0,38000,0,5.0,1,0,8000,8.59,0,0.21,0,6,0.21052631578947367,4.75,0.20689655172413793,0.1724137931034483,21.052631578947366
33.0,38000,0,0.0,1,2,2500,13.22,0,0.07,0,6,0.06578947368421052,15.2,0.18181818181818182,0.0,6.578947368421052
28.0,19200,3,0.0,0,1,4000,12.69,1,0.21,0,8,0.20833333333333334,4.8,0.2857142857142857,0.0,20.833333333333336
34.0,38000,2,1.0,5,0,10000,8.94,0,0.26,0,6,0.2631578947368421,3.8,0.17647058823529413,0.029411764705882353,26.31578947368421
29.0,19200,3,4.0,4,1,4000,10.37,1,0.21,0,6,0.20833333333333334,4.8,0.20689655172413793,0.13793103448275862,20.833333333333336
34.0,38000,0,9.0,4,2,14500,12.84,0,0.38,1,6,0.3815789473684211,2.6206896551724137,0.17647058823529413,0.2647058823529412,38.15789473684211
35.0,19820,3,0.0,4,1,4000,11.12,1,0.2,0,10,0.20181634712411706,4.955,0.2857142857142857,0.0,20.181634712411707
30.0,19968,3,3.0,0,4,4000,16.45,1,0.2,0,9,0.20032051282051283,4.992,0.3,0.1,20.032051282051285
27.0,20000,3,2.0,3,1,4000,10.65,0,0.2,0,8,0.2,5.0,0.2962962962962963,0.07407407407407407,20.0
28.0,20000,3,5.0,0,1,4000,10.99,0,0.2,0,9,0.2,5.0,0.32142857142857145,0.17857142857142858,20.0
27.0,32000,0,0.0,3,2,7500,11.59,1,0.23,1,9,0.234375,4.266666666666667,0.3333333333333333,0.0,23.4375
28.0,20000,3,4.0,4,3,4000,14.59,0,0.2,0,9,0.2,5.0,0.32142857142857145,0.14285714285714285,20.0
28.0,20000,3,2.0,2,2,4000,13.11,1,0.2,0,6,0.2,5.0,0.21428571428571427,0.07142857142857142,20.0
27.0,38000,0,11.0,0,1,5000,9.76,0,0.13,0,5,0.13157894736842105,7.6,0.18518518518518517,0.4074074074074074,13.157894736842104
33.0,20000,3,5.0,4,2,4000,13.47,0,0.2,1,8,0.2,5.0,0.24242424242424243,0.15151515151515152,20.0
29.0,38000,0,0.0,2,2,2450,10.99,0,0.06,1,6,0.06447368421052632,15.510204081632653,0.20689655172413793,0.0,6.447368421052632
27.0,21000,3,5.0,3,1,4000,11.49,0,0.19,0,9,0.19047619047619047,5.25,0.3333333333333333,0.18518518518518517,19.047619047619047
29.0,21000,3,1.0,3,0,4000,5.79,0,0.19,0,10,0.19047619047619047,5.25,0.3448275862068966,0.034482758620689655,19.047619047619047
30.0,21300,3,1.0,0,2,4000,12.87,0,0.19,1,7,0.18779342723004694,5.325,0.23333333333333334,0.03333333333333333,18.779342723004692
32.0,21600,3,4.0,0,0,4000,8.07,0,0.19,0,10,0.18518518518518517,5.4,0.3125,0.125,18.51851851851852
29.0,21864,3,1.0,4,1,4000,12.42,0,0.18,0,7,0.18294914013904134,5.466,0.2413793103448276,0.034482758620689655,18.294914013904133
27.0,22000,3,1.0,1,0,4000,6.39,0,0.18,0,10,0.18181818181818182,5.5,0.37037037037037035,0.037037037037037035,18.181818181818183
32.0,22800,3,1.0,0,1,4000,10.99,0,0.18,0,8,0.17543859649122806,5.7,0.25,0.03125,17.543859649122805
32.0,23000,3,1.0,0,2,4000,14.22,0,0.17,1,6,0.17391304347826086,5.75,0.1875,0.03125,17.391304347826086
27.0,23400,3,2.0,4,0,4000,7.49,0,0.17,0,6,0.17094017094017094,5.85,0.2222222222222222,0.07407407407407407,17.094017094017094
31.0,24000,3,0.0,1,0,4000,6.76,0,0.17,0,9,0.16666666666666666,6.0,0.2903225806451613,0.0,16.666666666666664
27.0,38004,0,11.0,0,2,6500,13.79,0,0.17,1,8,0.1710346279339017,5.8467692307692305,0.2962962962962963,0.4074074074074074,17.10346279339017
31.0,24000,3,2.0,4,2,4000,13.48,0,0.17,1,6,0.16666666666666666,6.0,0.1935483870967742,0.06451612903225806,16.666666666666664
27.0,24000,3,0.0,0,2,4000,12.87,0,0.17,0,10,0.16666666666666666,6.0,0.37037037037037035,0.0,16.666666666666664
32.0,38100,0,0.0,1,0,8400,8.38,0,0.22,0,9,0.2204724409448819,4.535714285714286,0.28125,0.0,22.04724409448819
29.0,24960,3,13.0,5,0,4000,5.42,0,0.16,0,6,0.16025641025641027,6.24,0.20689655172413793,0.4482758620689655,16.025641025641026
28.0,38196,0,5.0,3,1,10750,10.75,0,0.28,0,10,0.28144308304534504,3.5531162790697675,0.35714285714285715,0.17857142857142858,28.144308304534505
30.0,38220,0,1.0,0,0,9775,10.99,0,0.26,0,10,0.2557561486132915,3.9099744245524297,0.3333333333333333,0.03333333333333333,25.57561486132915
27.0,26000,3,6.0,3,1,4000,10.25,0,0.15,0,10,0.15384615384615385,6.5,0.37037037037037035,0.2222222222222222,15.384615384615385
